t,x,y,z,roll,pitch,yaw,vx,vy,vz,ax,ay,az
27.168000,0.5,-0.004199653405452619,0.4281123681330216,0.000000,1.570796,0.000000,0.0,-5.3055149270211215e-06,-0.05000004641932476,0.0,-0.0003991103533121929,0.00036468891586390983
27.176000,0.5,-0.004199707070341299,0.4277123787590403,0.000000,1.570796,0.000000,0.0,-7.916861988223076e-06,-0.049997381160011636,0.0,-0.0002537264119882943,0.0003016259124165517
27.184000,0.5,-0.004199776973720348,0.4273124086891174,0.000000,1.570796,0.000000,0.0,-9.36513751883383e-06,-0.04999522040472609,0.0,-0.00010834247066439547,0.00023856290896919353
27.192000,0.5,-0.0041998538110175196,0.4269124538872206,0.000000,1.570796,0.000000,0.0,-9.650341518853396e-06,-0.04999356415346813,0.0,3.704147065950337e-05,0.00017549990552183554
27.200000,0.5,-0.004199928277660568,0.4265125103173178,0.000000,1.570796,0.000000,0.0,-8.772473988281787e-06,-0.049992412406237745,0.0,0.00018242541198340199,0.00011243690207447734
27.208000,0.5,-0.00419999106907725,0.42611257394337665,0.000000,1.570796,0.000000,0.0,-6.731534927118972e-06,-0.04999176516303494,0.0,0.0003278093533073008,4.937389862711924e-05
27.216000,0.5,-0.004200032880695321,0.4257126407293651,0.000000,1.570796,0.000000,0.0,-3.527524335364971e-06,-0.04999162242385971,0.0,0.00047319329463119944,-1.3689104820238857e-05
27.224000,0.5,-0.004200044407942535,0.42531270663925086,0.000000,1.570796,0.000000,0.0,8.395577869802292e-07,-0.04999198418871206,0.0,0.0006185772359550983,-7.675210826759706e-05
27.232000,0.5,-0.004200016346246647,0.42491276763700164,0.000000,1.570796,0.000000,0.0,6.369711439916628e-06,-0.049992850457592,0.0,0.0007639611772789971,-0.00013981511171495505
27.240000,0.5,-0.0041999408037863995,0.4245128199631781,0.000000,1.570796,0.000000,0.0,1.232512187755757e-05,-0.04999407677885419,0.0,0.0006524606876612048,-0.00015258448940437465
27.248000,0.5,-0.004199823589382772,0.4241128625406945,0.000000,1.570796,0.000000,0.0,1.6695314854656648e-05,-0.049995269535653426,0.0,0.00044008755661356397,-0.0001456047104057748
27.256000,0.5,-0.00419967820937552,0.42371289579950955,0.000000,1.570796,0.000000,0.0,1.93665227833746e-05,-0.049996406454220675,0.0,0.00022771442556592317,-0.00013862493140717497
27.264000,0.5,-0.004199518255645033,0.423312920186329,0.000000,1.570796,0.000000,0.0,2.0338745663711425e-05,-0.049997487534555934,0.0,1.5341294518282362e-05,-0.0001316451524085751
27.272000,0.5,-0.0041993573200716965,0.42291293614785863,0.000000,1.570796,0.000000,0.0,1.9611983495667118e-05,-0.04999851277665921,0.0,-0.00019703183652935844,-0.00012466537340997526
27.280000,0.5,-0.004199208994535898,0.4225129441308043,0.000000,1.570796,0.000000,0.0,1.7186236279241687e-05,-0.0499994821805305,0.0,-0.00040940496757699936,-0.0001176855944113754
27.288000,0.5,-0.004199086870918025,0.4221129445818721,0.000000,1.570796,0.000000,0.0,1.306150401443513e-05,-0.050000395746169796,0.0,-0.0006217780986246403,-0.00011070581541277555
27.296000,0.5,-0.004199004541098463,0.42171293794776765,0.000000,1.570796,0.000000,0.0,7.237786701247439e-06,-0.050001253473577104,0.0,-0.0008341512296722812,-0.0001037260364141757
27.304000,0.5,-0.0041989755969576,0.4213129246751968,0.000000,1.570796,0.000000,0.0,-2.8491566032138216e-07,-0.05000205536275242,0.0,-0.0010465243607199219,-9.674625741557585e-05
27.312000,0.5,-0.004199013630375824,0.4209129052108655,0.000000,1.570796,0.000000,0.0,-9.506603070271334e-06,-0.05000280141369575,0.0,-0.0012588974917675626,-8.976647841697599e-05
27.320000,0.5,-0.00419913223323352,0.4205128800014796,0.000000,1.570796,0.000000,0.0,-2.04272755286024e-05,-0.0500034916264071,0.0,-0.0014712706228152033,-8.278669941837614e-05
27.328000,0.5,-0.004199344997411077,0.420112849493745,0.000000,1.570796,0.000000,0.0,-3.30469330353146e-05,-0.05000412600088645,0.0,-0.001683643753862844,-7.580692041977628e-05
27.336000,0.5,-0.004199665514788881,0.4197128141343674,0.000000,1.570796,0.000000,0.0,-4.7365575590407956e-05,-0.050004704537133814,0.0,-0.001896016884910485,-6.882714142117643e-05
27.344000,0.5,-0.004200107275909837,0.419312774373167,0.000000,1.570796,0.000000,0.0,-6.32089173213186e-05,-0.05000522187922539,0.0,-0.0019085589528083351,-5.57064174917918e-05
27.352000,0.5,-0.004200666510643346,0.4189127311903959,0.000000,1.570796,0.000000,0.0,-7.566095461231867e-05,-0.050005526955015506,0.0,-0.0012044503699416799,-2.0562530038832118e-05
27.360000,0.5,-0.004201302830200533,0.41851268669162295,0.000000,1.570796,0.000000,0.0,-8.248012324038549e-05,-0.050005550879706005,0.0,-0.0005003417870750246,1.4581357414127552e-05
27.368000,0.5,-0.004201971171632092,0.41811264312605684,0.000000,1.570796,0.000000,0.0,-8.366642320551906e-05,-0.05000529365329688,0.0,0.00020376679579163027,4.9725244867087235e-05
27.376000,0.5,-0.00420262647198872,0.41771260274290645,0.000000,1.570796,0.000000,0.0,-7.921985450771941e-05,-0.05000475527578813,0.0,0.0009078753786582855,8.486913232004692e-05
27.384000,0.5,-0.004203223668321114,0.41731256779138054,0.000000,1.570796,0.000000,0.0,-6.91404171469865e-05,-0.05000393574717976,0.0,0.0016119839615249408,0.00012001301977300663
27.392000,0.5,-0.00420371769767997,0.4169125405206879,0.000000,1.570796,0.000000,0.0,-5.342811112332032e-05,-0.05000283506747177,0.0,0.002316092544391596,0.00015515690722596632
27.400000,0.5,-0.004204063497115986,0.4165125231800373,0.000000,1.570796,0.000000,0.0,-3.208293643672093e-05,-0.05000145323666415,0.0,0.0030202011272582514,0.00019030079467892593
27.408000,0.5,-0.004204216003679856,0.4161125180186375,0.000000,1.570796,0.000000,0.0,-5.104893087188293e-06,-0.0499997902547569,0.0,0.003724309710124906,0.00022544468213188564
27.416000,0.5,-0.00420413015442228,0.41571252728569746,0.000000,1.570796,0.000000,0.0,2.7506018925277663e-05,-0.04999784612175003,0.0,0.0044284182929915615,0.0002605885695848453
27.424000,0.5,-0.00420376088639395,0.41531255323042576,0.000000,1.570796,0.000000,0.0,6.57497996006768e-05,-0.04999562083764354,0.0,0.005132526875858216,0.000295732457037805
27.432000,0.5,-0.004203063136645568,0.41491259810203135,0.000000,1.570796,0.000000,0.0,0.00010962644893900916,-0.04999311440243743,0.0,0.00583663545872487,0.0003308763444907647
27.440000,0.5,-0.004201991842227825,0.41451266414972304,0.000000,1.570796,0.000000,0.0,0.00015913596694027478,-0.04999032681613169,0.0,0.0065407440415915265,0.0003660202319437244
27.448000,0.5,-0.004200501940191422,0.4141127536227095,0.000000,1.570796,0.000000,0.0,0.00021427835360447365,-0.04998725807872633,0.0,0.007244852624458183,0.0004011641193966841
27.456000,0.5,-0.004198561431256455,0.41371286804873664,0.000000,1.570796,0.000000,0.0,0.00026823105632118373,-0.049984284977114546,0.0,0.005573557957838822,0.00030512238446081416
27.464000,0.5,-0.004196265005604039,0.4133130019589125,0.000000,1.570796,0.000000,0.0,0.00030240327518221845,-0.0499824342193541,0.0,0.0029694967574198415,0.00015756705565066128
27.472000,0.5,-0.004193778532159148,0.41291314595337997,0.000000,1.570796,0.000000,0.0,0.0003157430044399013,-0.04998176390422414,0.0,0.000365435557000862,1.001172684050839e-05
