t,x,y,z,vx,vy,vz,ax,ay,az
1.104570,-0.305557,0.128195,0.000000,-0.060590,-0.013200,0.000000,0.012030,-0.018586,0.000000
1.112574,-0.306041,0.128089,0.000000,-0.060486,-0.013340,0.000000,0.013900,-0.016490,0.000000
1.120578,-0.306524,0.127982,0.000000,-0.060367,-0.013464,0.000000,0.015770,-0.014394,0.000000
1.128582,-0.307007,0.127873,0.000000,-0.060234,-0.013571,0.000000,0.017640,-0.012298,0.000000
1.136587,-0.307488,0.127764,0.000000,-0.060085,-0.013661,0.000000,0.019510,-0.010202,0.000000
1.144591,-0.307968,0.127655,0.000000,-0.059922,-0.013734,0.000000,0.021380,-0.008106,0.000000
1.152595,-0.308447,0.127545,0.000000,-0.059743,-0.013790,0.000000,0.023251,-0.006010,0.000000
1.160599,-0.308924,0.127434,0.000000,-0.059550,-0.013830,0.000000,0.025121,-0.003913,0.000000
1.168603,-0.309400,0.127323,0.000000,-0.059341,-0.013853,0.000000,0.026991,-0.001817,0.000000
1.176607,-0.309874,0.127213,0.000000,-0.059118,-0.013859,0.000000,0.028861,0.000279,0.000000
1.184611,-0.310346,0.127102,0.000000,-0.058879,-0.013848,0.000000,0.030731,0.002375,0.000000
1.192615,-0.310816,0.126991,0.000000,-0.058626,-0.013821,0.000000,0.032601,0.004471,0.000000
1.200620,-0.311284,0.126881,0.000000,-0.058358,-0.013777,0.000000,0.034471,0.006567,0.000000
1.208624,-0.311749,0.126771,0.000000,-0.058074,-0.013716,0.000000,0.036342,0.008664,0.000000
1.216628,-0.312213,0.126661,0.000000,-0.057776,-0.013638,0.000000,0.038212,0.010760,0.000000
1.224632,-0.312674,0.126552,0.000000,-0.057463,-0.013544,0.000000,0.040082,0.012856,0.000000
1.232636,-0.313132,0.126444,0.000000,-0.057135,-0.013433,0.000000,0.041952,0.014952,0.000000
1.240640,-0.313588,0.126337,0.000000,-0.056792,-0.013305,0.000000,0.043822,0.017048,0.000000
